identity,question,a ,b,c,d,correct _answer
hsc-advanced_physics-12-213,སྐལཔ་གཉིས་ཆ་རའི་ནང་ སྐལཔ་གཉིས་ཆ་རའི་ནང་ སྐལཔ་གཉིས་ཆ་རའི་ནང་ སྐལཔ་གཉིས་ཆ་རའི་ནང་ སྐལཔ་གཉིས་ཆ་རའི་ནང་ སྐལཔ་གཉིས་ཆ་རའི་ནང་ སྐལཔ་གཉིས་ཆ་རའི་ནང་,p^{\gamma - 1} = འཕྲོ་མཐུད་འབད་རང་ཡོདཔ་ཨིན།,P^{\gamma} T^{\gama + 1} = འཕྲལ་འཕྲལ་རང་ཡོདཔ་ཨིན།,P^{\gamma} T^{\gamma - 1} = འཕྲོ་མཐུད་འབད་རང་ཡོདཔ་ཨིན།,P^{1 - \gamma} T^{\gamma} = འཕྲོ་མཐུད་འབད་རང་ཡོདཔ་ཨིན།,d
hsc-advanced_physics-12-215,i. F_{c} = \frac{Mv^{2}}{r} འདི་ ཀེར་ཐིག་གི་མཐའ་མ་ལུ་ཡོད་མི་འདི་ཨིན།,i དང་ ii,ii དང་ iii,i དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",a
hsc-advanced_physics-12-216,༢། F_{c} = m\omega^{2}r ཨིན་པ་ཅིན་,ཁྱིམ་གཅིག་,ཁང་ཚན་གཉིས་,ཁང་ཚན་གསུམ་ཡོདཔ་ཨིན།,ཁང་ཚན་བཞི་ཡོདཔ་ཨིན།,b
hsc-advanced_physics-12-217,གསུམ་པ་ F_{c} = mr^{2} འདི་ ཀླད་ཀོར་གྱི་ཕྲ་རིང་ཨིན།,ཆུ་ཚོད་ ༡༢,ཆུ་ཚོད་༦,དུས་ཡུན་ཆུ་ཚོད་༣,ཆུ་ཚོད་༢,b
hsc-advanced_physics-12-218,འོག་ལུ་ཡོད་མི་ལས་ ག་འདི་བདེན་པ་ཨིན་ན་ཟེར་བ་ཅིན་,\beta = \frac{\alpha}{1 + \alpha} འདི་ཡང་ སྦྲེལ་རྟགས་ཨིན་,\beta = \frac{1 + \alpha}{1 - \alpha} འདི་ཡང་ སྦྲེལ་རྟགས་ཨིན་,\alpha = \frac{\beta}{1 + \beta} འདི་ཨིན་པ་ཅིན་,\alpha = \frac{1 + \beta}{\beta} འདི་ཡང་ ཌའི་ལོག་ནང་ལུ་ཨིན་,c
hsc-advanced_physics-12-219,ནུས་ཤུགས་ཀྱི་འཛོལ་བ་འདི་ 0.0377 amuཨིན་པ་ཅིན་ བསྡུ་ལེན་གྱི་ཤུགས་འདི་ག་དེམ་ཅིག་འོང་ནི་སྨོ་,1,2,3,4,d
hsc-advanced_physics-12-220,"མི་ཊར་རེ་ལུ་ ཟུར་ཐིག་གི་གཡོན་ཁ་ཐུག་ལུ་ 8.5 \Omega དང་གཡས་ཁ་ཐུག་ལུ་ 3.5 \Omega གི་བཀག་ཐབས་འབད་ཡོདཔ་ཨིན།
ཟུར་ཐིག་གི་གཡོན་ཁ་ཐུག་ལས་ ཟུར་ཐིག་གི་མཐའ་མ་དེ་ག་དེ་ཅིག་ཐག་རིང་ཡོདཔ་ཨིན་ན?",གློག་ཤུགས་ཉུང་སུ་གཏང་ནི་,གྱངས་ཁ་འདི་ མར་ཕབ་འབདཝ་ཨིན།,ཉེན་ཁ་ཚུ་ མར་ཕབ་འབད།,གོང་འཕེལ་གཏང་ནི་,a
hsc-advanced_physics-12-221,"མི་ཊར་༡ གི་ ཟུར་ཐིག་གི་གཡོན་ཁ་ཐུག་ལུ་ 8.5 \Omega དང་གཡས་ཁ་ཐུག་ལུ་ 3.5 \Omega གི་བཀག་སྡོམ་འབད་ཡོདཔ་ཨིན།
ཟུར་ཐིག་གཉིས་ ས་གནས་སོ་སོ་ནང་སོར་བ་ཅིན་ ཟུར་ཐིག་འདི་གཡོན་ཁ་ཐུག་ལུ་ ག་དེ་ཅིག་འགྱོ་བར་འོང་ག?
ཚད་ལྡན་གེསི་གི་ཁྱབ་ཚད་དེ་ 0.04 m^3ལས་ 0.05 m^3ལུ་ཡར་འཕར་འགྱོཝ་ཨིན། ཕྱི་ཁ་ལུ་ལཱ་ག་དེ་ཅིག་ འབད་ཡོདཔ་ཨིན་ན?
བསྐྱར་གསོའི་ལཱ་གི་རིམ་པ་ -",NC^{-1} m^{2} འདི་ཡང་ ནུས་ཤུགས་ཀྱི་རིམ་པ་ཨིན།,JC^{-1} འདི་ཡང་,V,V/m,a
hsc-advanced_physics-12-222,i. བྱ་རིམ་ངན་པ་ཅིག་ཨིན་མས།,320 \mu F ཨིན་པུཊི་,༤༢༠ \mu F,༥༡༡ \mu F,༧༡༡ \mu F,d
hsc-advanced_physics-12-223,༢། འདི་ རང་བཞིན་གྱི་ལཱ་ཨིན།,བེག་རེ་ལཱལ་,ནིའུ་ཊཱན་,རོ་ཊ་ཇེན་,ཝོལཊི་,c
hsc-advanced_physics-12-224,གསུམ་པ་ རིམ་ལུགས་འདི་ ཚ་དྲོད་གནས་སྟངས་འདི་ ཚད་འཛིན་འབད་མི་ཚུགས།,མེ་ཝཱཊི་༩༣༢,༩༣.༢ མེ་ཝཱཊི་,༩.༣༢ མེ་ཝཱཊི་,0.932 མེ་ཝཱཊི་,a
hsc-advanced_physics-12-225,འོག་ལུ་ཡོད་མི་ལས་ ག་འདི་བདེན་པ་ཨིན་ན་ཟེར་བ་ཅིན་,གློག་ཤུགས་འཕར་འགྱོ།,ཚིག་ཡིག་,རླུང་སྒང་ཚད་,ག་ནི་ཡང་མེན།,c
hsc-advanced_physics-12-226,"གློག་ཤུགས་ཀྱི་དུག་གཉིས་བཟོ་ནིའི་དོན་ལུ་ 5\mu C གློག་ཤུགས་ཀྱི་གློག་ཤུགས་གཉིས་ལུ་ 4mm གི་བར་ན་བཞག་ཡོདཔ་ཨིན། ཌི་པོ་ལར་འདི་ 2 \times 10^4 NC^{-1} ཚུ་ ཀ་རལ་གྱི་གློག་ཤུགས་ཀྱི་ས་སྒོ་ལུ་ ཕྲ་རིང་སྦེ་བཙུགས་ཡོདཔ་ཨིན།
ཌི་བི་ཨོརཊི་བཱལ་ཝར་ག་དེ་ཅིག་ཡོདཔ་ཨིན་ན་?",ཨི་ཟོ་མཱར་,ཨི་ཟོཊོ་པི་,ཨི་སོ་བཱ་ར་,ཨི་ཟོཊོན,c
hsc-advanced_physics-12-227,5\mu Cགློག་ཤུགས་ཀྱི་གློག་ཐག་ར་བ་ཅིག་བཟོ་ནིའི་དོན་ལུ་ གློག་ཤུགས་ཀྱི་གློག་ཐག་ར་བ་གཉིས་ཆ་ར་ 4mm གི་བར་ན་བཞག་ཡོདཔ་ཨིན། ཌི་པོ་ལར་འདི་ 2 \times 10^4 NC^{-1} ཚུ་ ཀ་རལ་གྱི་གློག་ཤུགས་ཀྱི་ས་སྒོ་ལུ་ ཕྲ་རིང་སྦེ་བཙུགས་ཡོདཔ་ཨིན།,i དང་ ii,i དང་ iii,ii དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",a
hsc-advanced_physics-12-228,གློག་ཤུགས་ཀྱི་ས་སྒོ་ནང་ དབྱིབས་གཉིས་ཆ་ར་ དབྱེ་བ་ཕྱེ་ནི་གི་དོན་ལས་ མཚོན་ཤུགས་ག་དེམ་ཅིག་ དགོཔ་ཨིན་ན?,༣༡.༢ མེ་ཝཱཊི་,༣༢.༥ MeV,༣༣.༡ MeV,༣༥.༡ MeV,d
hsc-advanced_physics-12-229,དབྱེ་ཞིབ་ཀྱི་ཚད་གཞི་འདི་ག་ཅི་སྨོ་,༨༧.༧༠ སེན་ཊི་མི་ཊར་,83.70 cm ཨིན་པུཊི་,70.83 cm ཨིན་པུཊི་,63.73 cm ཨིན་པུཊི་,c
hsc-advanced_physics-12-230,ག་འདི་གློག་མེའི་གློག་ཤུགས་ཀྱི་རྦ་རླབས་མེན་པ་ཨིན་ན?,༦༦.༤༡ སེན་ཊི་མི་ཊར་,༤༡.༦༦ སེན་ཊི་མི་ཊར་,16.41 cm,16.16 cm,b
hsc-advanced_physics-12-231,"འོད་ཟེར་གྱི་འབྱུང་ཁུངས་འདི་ འདྲ་མཉམ་ཨིན་ན།
i. འབྱུང་ཁུངས་འདི་ ཆུང་བ་གཉིས་ཨིན།
༢། འབྱུང་ཁུངས་ནང་ལས་ ཝེཌ་རིང་ཚད་གཅིག་མཚུངས་ཐོན་འོང་།
གསུམ་པ་ འབྱུང་ཁུངས་གཉིས་ གཅིག་ལས་ཐག་རིང་ས་ཅིག་ལུ་སྡོད་དགོཔ་ཨིན།
འོག་ལུ་ཡོད་མི་ལས་ ག་འདི་བདེན་པ་ཨིན་ན་ཟེར་བ་ཅིན་
isotope གི་ top"" ཟེར་མི་འདི་ ག་ཅི་ཨིན་ན་?",1 J,༡༠ J,༡༠༠ J,༡༠༠༠ J,d
hsc-advanced_physics-12-232,\frac{c}{\sqrt{3}} འདི་ མགྱོགས་དྲགས་སྦེ་འགྱོ་མི་རྡུལ་ཕྲན་ཅིག་གི་ཤུགས་འདི་ཨིན།,i དང་ ii,i དང་ iii,ii དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",d
hsc-advanced_physics-12-233,བཟོ་བཀོད་ཅན་གྱི་སྤྱོད་ལམ་གྱི་ཐད་ལུ་ ས་ཁར་ཐིམ་པའི་རྦ་རླབས་ཀྱི་ལམ་དེ་ དབྱེ་བ་ཕྱེ་ནི་ཨིན་མས།,2 \times 10^{-8} Cm འདི་ལུ་བལྟ་བ་ཅིན་,1.6 \times 10^{-8} Cm འདི་ཡང་ སྦྲེལ་རྟགས་འདི་ཨིན།,1.4 \times 10^{-8} Cm འདི་ཡང་ ཀི་ལོ་མི་ཊར་ ༡.༤ ཨིནམ་སྦེ་མཐོང་འོང་།,1.2 \times 10^{-8} Cm འདི་ཡང་ སྦྲེལ་རྟགས་ཨིན་,a
hsc-advanced_physics-12-234,Young's double-blind experiment ནང་ལུ་ སྐར་མ་གཉིས་ཀྱི་བར་ན་ ས་ཐག་རིང་ས་ 0.4 mm ཡོད་པའི་སྐར་མ་འདི་ སྐར་མ་གི་འོད་ཚད་ 6000 \AA ཡོད་མི་ལུ་བལྟ་བ་ཅིན་ སྐར་མ་གི་མཐའ་མཇུག་གི་འོད་མདངས་འདི་ སྐར་མ་གི་ལྟེ་བ་ལས་ 18 mm གི་ས་ཐག་རིང་སར་སྦེ་མཐོང་ནུག རྒྱང་ཚད་དེ་ 1mཨིན།,6 \times 10^{-4} Nm འདི་ལུ་བལྟ་བ་ཅིན་,4 \times 10^{-4} འདི་ Nm ཨིན།,2 \times 10^{-4} Nm འདི་ལུ་བལྟ་བ་ཅིན་,1.2 \times 10^{-4} Nm འདི་ཡང་,b
hsc-advanced_physics-12-235,,\Omega - m^{-1} དེ་ ཨོ་མེ་ག་ལུ་ཨེབ་གཏང་འབད།,ཨོ་མེ་ག་,ཨོ་མེ་ག་ - m,\Omega - m^{-2} དེ་ ཨོ་མེ་ག་ཨིན་ཌི་ཨེམ་ཨིན་ཌི་ཨེམ་ཨིན།,c
hsc-advanced_physics-12-236,གྱལ་རིམ་གཉིས་པ་ལས་ གྱལ་རིམ་བཞི་པ་གི་བར་ནའི་ས་སྒོ་འདི་ག་དེམ་ཅིག་ཡོདཔ་ཨིན་ན?,མཐོང་ཚུགས་པའི་འོད་ཟེར་,X-rays,ག་མ་གློག་ཤུགས་,ཨཱལ་ཕ་གློག་ཤུགས་,d
hsc-advanced_physics-12-237,Young's double-blind experiment ནང་ལུ་ སྐར་མ་གཉིས་བར་ནའི་བར་མཚམས་འདི་ སྐར་མ་ 0.4 mm ཨིནམ་ལས་ སྐར་མ་འདི་ སྐར་མ་ 6000 \AA གི་འོད་ཀྱི་རིང་ཚད་ལུ་གསལ་སྟོན་འབད་བ་ཅིན་ སྐར་མ་འདི་ སྐར་མ་ 18 mm གི་ས་ཁར་ཡོད་པའི་ སྐར་མ་འདི་ སྐར་མ་གི་བར་མཚམས་ལུ་གསལ་སྟོན་འབདཝ་ཨིན། རྒྱང་ཚད་དེ་ 1mཨིན།,i དང་ ii,i དང་ iii,ii དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",d
hsc-advanced_physics-12-238,,ས་སྒོ་ཚུ་,འཕྲུལ་ཆས་ཚུ་,ལཱ་འབད་ཐངས་,ནད་འབུབ་ཀྱི་ཁྱབ་ཚད་,a
hsc-advanced_physics-12-239,གྱལ་རིམ་གཉིས་པ་ལས་ གྱལ་རིམ་བཞི་པ་གི་བར་ནའི་ས་སྒོ་འདི་ག་དེམ་ཅིག་ཡོདཔ་ཨིན་ན?,0.173 m_{0}c^{2} འདི་ཡང་ ཀེར་ཐིག་ ༢ ནང་ལུ་ཨིན་,\sqrt{\frac{3}{2}}m_{0}c^{2}ལུ་ བསྒྱུར་གཏང་པ་ཅིན་,\frac{\sqrt{2}}{4}m_{0}c^{2}ལུ་ བསྒྱུར་གཏང་པ་ཅིན་,༡.༧༣༢ m_{0}c,b
hsc-advanced_physics-12-240,ཀམ་པཱཊོན་གི་ལཱ་འདི་ གྲུབ་མཐའ་ག་ཏེ་ལུ་ གཞི་བཙུགས་འབད་ནི་ཨིན་ན?,\frac{\lambda}{2}གི་ མཉམ་པའི་གྱངས་ཁ་ཨིན།,\frac{\lambda}{2}གི་ཆ་བགྲངས་ཚུ་,\lambdaགི་ མཉམ་པའི་གྱངས་ཁ་,\lambdaགི་ཆ་བརྒལ་མི་གྱངས་ཁ་,a
hsc-advanced_physics-12-241,ག་དེ་ཅིག་ལུ་ བསྒྱུར་བཅོས་སྦོམ་སྦེ་རང་ འབྱུང་དོ་ཡོདཔ་ཨིན་ན?,1.25 mm,༢.༢༥ མིམིཊི་,༤.༥ mm,༥.༥ mm,b
hsc-advanced_physics-12-242,ཚད་ལྡན་སྣུམ་ཅིག་ལུ་ མཚོན་ཤུགས་དང་དྲོད་ཚད་ཀྱི་བར་ན་ འབྲེལ་ལམ་འདི་ ཚད་ལྡན་སྣུམ་ཅིག་ལུ་ མཚོན་ཤུགས་དང་དྲོད་ཚད་ཀྱི་བར་ན་ འབྲེལ་ལམ་འདི་ཨིན།,1.25 mm,༢.༢༥ མིམིཊི་,༤.༥ mm,༥.༥ mm,b
hsc-advanced_physics-12-243,འ་ནི་ལས་ཀ་འདི་གིས་ ཌེཀསི་ཊོཔ་ ཨི་རག་ལུ་ ཁ་སླབ་མི་ཚུ་ལུ་ཕན་ཐོགས་འོང་།,སྣུམ་ཕྲ་རིང་གི་རྣམ་གཞག་,མདའ་རྦ་རླབས་ཀྱི་རྣམ་གཞག་,ཚད་ལྡན་རྣམ་གཞག་,གློག་ཤུགས་ཀྱི་གློག་རྫས་ཀྱི་རྣམ་གཞག་,c
hsc-advanced_physics-12-244,i. དངོས་པོ་ཅིག་གིས་ རྡུལ་དང་ཆུ་ དེ་ལས་ མེ་རླུང་གི་དབྱིབས་ཚུ་ གཅིག་ཁར་བསྡོམས་ཏེ་ཡོད་པའི་དྲོད་ཚད་དེ་ དངོས་པོ་གི་བར་མཚམས་ཀྱི་གནས་ཚད་ཨིན་ཟེར་སླབ་ཨིན།,ག་མ་གློག་ཤུགས་,X rays ཟེར་མི་འདི་ཨིན།,མཐོང་མ་བཏུབ་པའི་གློག་ཐག་ར་བ་,གློག་ཐག་མེད་པའི་གློག་ཐག་ར་བ་,d
hsc-advanced_physics-12-245,༢། ཚད་འཛིན་གྱི་གནས་ཚད་ལུ་འགྱུར་བའི་འགྱུར་བ་དེ་ ཚ་དྲོད་ཡར་འཕར་གྱི་རིམ་པ་ ཟེར་སླབ་ཨིན།,TP \frac{1 - \gamma}{\gamma} = འཕྲོ་མཐུད་ཨིན་,PT \frac{1 - \gamma}{\gamma} = འཕྲོ་མཐུད་འབད་རང་ཡོདཔ་ཨིན།,TP \frac{\gamma}{1 - \gamma} = འཕྲོ་མཐུད་འབད་རང་ཡོདཔ་ཨིན།,PT \frac{\gamma}{1 - \gamma} = འཕྲོ་མཐུད་འབད་རང་ཡོདཔ་ཨིན།,a
hsc-advanced_physics-12-246,གསུམ་པ་ ལམ་ལུགས་ཅིག་ནང་ ནུས་ཤུགས་བསྒྱུར་བཅོས་འབད་ནི་གི་ ནུས་ཤུགས་མེད་མི་འདི་ལུ་ ཨེན་ཏོརཔི་ཟེར་སླབ་ཨིན།,i དང་ ii,i དང་ iii,ii དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",d
hsc-advanced_physics-12-247,འོག་ལུ་ཡོད་མི་ལས་ ག་འདི་བདེན་པ་ཨིན་ན་ཟེར་བ་ཅིན་,1.4,2.6,5.2,7.8,b
hsc-advanced_physics-12-248,མཚམས་འཇོག་འབད་སའི་གནས་སྟངས་ནང་ལུ་ མེ་རླུང་རྒྱ་རྫི་ ༡ གི་ནང་འཁོད་ལུ་ཡོད་མི་ མེ་རླུང་རྒྱ་རྫི་འདི་ བརྒྱ་ཆ་ ༢ ལུ་ཡར་འཕར་གཏང་པ་ཅིན་ མཚམས་འཇོག་འབད་སའི་གནས་སྟངས་ནང་ལུ་ མེ་རླུང་རྒྱ་རྫི་ ༡ གི་ནང་འཁོད་ལུ་ཡོད་མི་ མེ་རླུང་རྒྱ་རྫི་འདི་ ཇི་ཇི་སྦེ་ཡར་འཕར་གཏང་ནི་ཨིན་ན?,i དང་ ii,i དང་ iii,ii དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",a
hsc-advanced_physics-12-249,"ཉེན་སྲུང་གློག་ཐག་གི་གུ་ 5A གློག་ཐག་བཙུགས་ཡོད་པའི་ བརྡ་བཀོད་ཡོད་པ་ཅིན་-
i. ཕྲང་ཕྲང་ཅིག་ནང་བཙུགས་པ་ཅིན་ གློག་ཤུགས་ཤུགས་ A5 ཚུན་གནས་ཚུགསཔ་ཨིན།
༢། 5Aལས་ལྷག་པའི་གློག་ཤུགས་ནང་གློག་ཐག་འཁྱུ་བ་ཅིན་ འཁོར་ལམ་དེ་མེདཔ་ཐལ་འོང་།",དང་པ་ Voltmeterགིས་ བརྟག་དཔྱད་འབད་མི་འདི་ གློག་ཤུགས་ཀྱི་ཤུགས་ཨིན།,དེ་ལས་གཉིས་པ་གི་ནང་དོན་འདི་ གློག་ཤུགས་ཤུགས་ཅན་འདི་ཨིན།,གནད་དོན་དང་པ་འདི་ལུ་བལྟ་བ་ཅིན་ སློབ་སྦྱོང་འདི་ ཁྱད་པར་ཅན་ཅིག་ཨིན་མས།,སྦྱོང་ཚན་གཉིས་པ་དེ་གིས་ སྦྱོང་ཚན་དང་པ་དེ་ལས་ལྷག་པའི་ སྦྱོང་ཚན་མང་ཤོས་ཅིག་ སྟོན་བྱིན་ནུག,a
hsc-advanced_physics-12-250,དངོས་པོ་གཉིས་ཀྱི་བར་ནའི་ ཤུགས་ཀྱིས་དྲོད་ག་དེ་ཅིག་བྱུངམ་ཨིན་ན?,ལོག་འགྱོ་ནིའི་ལམ་ལུགས་,ནམ་ཡང་ལོག་སྟེ་འོང་ནི་མེད་པའི་ བྱ་རིམ་ཨིན།,རླུང་འཚུབས་ཀྱི་རིམ་པ་,སྦྲེལ་མཐུད་འབད་ཐངས་,b
hsc-advanced_physics-12-251,ཆུ་གརམ་༢༠ དེ་ ༠°Cལས་ ༨༠°Cལུ་དྲོད་འབར་འབད་ཡོདཔ་ཨིན། entropyའདི་ག་དེམ་ཅིག་ལུ་འགྱུར་ནི་ཨིན་ན?,༢༡.༥༩ JK^{-1} འདི་ཨིན།,༢༤.༠༢ JK^{-༡},༤༠.༢༠ JK^{-1},46-20 JK^{-1} འདི་ཡང་ ནུས་ཤུགས་ཀྱི་རིམ་པ་ཨིན།,a
hsc-advanced_physics-12-252,གློག་ཐག་གི་རྒྱུད་ལམ་ནང་ལུ་ གློག་མེའི་ཤུགས་ཀྱིས་བྱུང་མི་ཚ་དྲོད་འདི་ H ཨིན།,i དང་ ii,ii དང་ iii,i དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",d
hsc-advanced_physics-12-253,i. H \propto I^{2} འདི་ཡང་ ཀེར་ཐིག་ ༡ ནང་ལུ་ཨིན་,ཕྱེད་ཀ་,ཐེངས་གཉིས་,༤་སྦེ་ཡར་སེང་འགྱོ་ནུག,བསྒྱུར་བཅོས་འགྱོ་མི་ཚུགས།,c
hsc-advanced_physics-12-254,༢། H \propto t འདི་ཡང་,I དང་ iii,i དང་ ii,ii དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",b
hsc-advanced_physics-12-255,གསུམ་པ་ H \propto R འདི་,P = \frac{\lambda}{h} ཨིན།,P = \frac{c}{E} ཨིན།,P = \frac{h}{\lambda} འདི་ཡང་ མཚམས་འཇོག་འབད་ཡོད་པའི་གནས་གོང་ཨིན།,P = \frac{h}{c} ཨིན།,c
hsc-advanced_physics-12-256,འོག་ལུ་ཡོད་མི་ལས་ ག་འདི་བདེན་པ་ཨིན་ན་ཟེར་བ་ཅིན་,ཨེཀཊོརནསི་རྐྱངམ་ཅིག་ཨིན།,ས་དོང་འདི་རྐྱངམ་གཅིག་ཨིན།,ཨེལ་ཀཀྲོནཌི་དང་ཧོལ་གཉིས་ཆ་ར་,ཨའོན་རྐྱངམ་ཅིག་ཨིན།,d
hsc-advanced_physics-12-257,འཁོར་ལམ་གྱི་རིང་ཚད་དང་ དབྱེ་མཚམས་ཕྱེད་ཀ་ལུ་ དུམ་གྲ་རེ་ ཡར་སེང་རྐྱབ་པ་ཅིན་ རྒྱུན་འགྲུལ་འཐབ་ནི་ལུ་ བཀག་ཚུགས་ག?,20,40,60,80,c
hsc-advanced_physics-12-259,,H = 0.24 V^{2} It Cal,H = 0.24 \frac{V^{2}}{R} t Cal,H = 0.24 IRt Cal,H = 0.24 P^{2}t Cal,b
hsc-advanced_physics-12-260,དབྱེ་རིམ་དང་ འདྲ་མཉམ་ནང་ལུ་ འདྲ་མཉམ་མཉམ་པ་ C_{s} དང་ C_{p} སྦེ་ཡོད་པ་ཅིན་ འོག་གི་ལས་ག་འདི་བདེན་པ་ཨིན་ན?,310.16 ཀི་ལོ་མི་ཊར་,ཀི་ལོ་མི་ཊར་༣༤༥.༡༦,ཀི་ལོ་མི་ཊར་༣༩.༡༦,ཀི་ལོ་མི་ཊར་༤༠༨.༡༦,a
