identity,question,a ,b,c,d,correct _answer
hsc-advanced_physics-12-262,i. t = \frac{t_{0}}{\sqrt{1 - \frac{v^{2}}{c^{2}},i དང་ ii,i དང་ iii,ii དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",a
hsc-advanced_physics-12-263,༢། L = \frac{L_{0}}{\sqrt{1 - \frac{v^{2}}{c^{2}},C_{p} = n^{2}C_{s} དང་ཅིག་སྦེ་ཨིན་,C_{p} = nC_{s} འདི་ ཀྲོང་གསར་ལུ་ཨིན་,C_{p} = \frac{C_{s}}{n} ཚུ་དང་ཕྱདཔ་ད་,C_{p} = \frac{C_{5}}{n^{2}} འདི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཨིན།,a
hsc-advanced_physics-12-264,iii. m = \frac{m_{0}}{\sqrt{1 - \frac{v^{2}}{c^{2}},U_{p} = \frac{U_{s}}{n} དེ་ ཨང་དང་པམ་ལུ་ཨེབ་གཏང་འབད།,U_{p} = U_{s} ཚུ་ཨིན།,U_{p} = nU_{s} དེ་ ཨང་དང་པྲ་ཨིན་,U_{p} = n^{2} U_{s} ཚུ་དང་འདྲཝ་ཨིན།,d
hsc-advanced_physics-12-265,འོག་ལུ་ཡོད་མི་ལས་ ག་འདི་བདེན་པ་ཨིན་ན་ཟེར་བ་ཅིན་,3.7 \times 10^{3} Bq འདི་ལུ་བལྟ་བ་ཅིན་,3.7 \times 10^{4} Bq འདི་ལུ་བལྟ་བ་ཅིན་,3.7 \times 10^{7} Bq འདི་ཡང་ བརྒྱ་ཆ་ ༡༠^{7} ཨིན།,3.7 \times 10^{10} Bq འདི་ལུ་བལྟ་བ་ཅིན་,d
hsc-advanced_physics-12-266,གློག་མེའི་ཤུགས་ཀྱི་ཆ་སྙོམ་འདི་ གློག་མེའི་ཤུགས་དང་འབྲེལ་ཏེ་ཨིན།,༩༠་\degree,༥༣་\degrees,༣༧\degree,26\degree དེ་ཚུ་,c
hsc-advanced_physics-12-267,ཀེར་ཐིག་སེན་ཊི་མི་ཊར་ ༥ འབད་མི་ ས་སྒོ་འདི་ནང་ལུ་ གློག་ཤུགས་ཤུགས་ ༡༠ V ཡོད་མི་ལུ་ལྟེ་བ་ལུ་གློག་ཤུགས་ ༡༠ V སྦེ་འཐོན་འོང་།,i དང་ ii,i དང་ iii,ii དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",b
hsc-advanced_physics-12-268,འགོ་བཙུགས་ཀྱི་ནུས་ཤུགས་ཡོད་པའི་ ཨེ་རོ་ནི་མོཊི་ (N_{0}) གི་ཕྱེད་ཀ་ཚེ་འདི་ ཉིན་གྲངས་ ༣ ཨིནམ་ལས་ ཉིན་གྲངས་ ༡༥ གི་ཤུལ་ལས་ ནུས་ཤུགས་ཡོད་པའི་ ཨེ་རོ་ནི་མོཊི་ (N_{0}) གི་ནུས་ཤུགས་ཡོད་པའི་ ཨེ་རོ་ནི་མོཊི་ (N_{0}) གི་གྲངས་སུ་རྩིས་སྟོནམ་ཨིན།,1:02,1:04,2:01,4:01,d
hsc-advanced_physics-12-269,ལོག་འགྱོ་ནིའི་ལམ་ལུགས་འདི་ནང་ལུ་,0 V,༢ V ལུ་,5V ཨིན།,༡༠ V,d
hsc-advanced_physics-12-270,གློག་ཤུགས་ཐོབ་ཚུགསཔ་བཟོ་ནིའི་ S.I.U.འདི་,\frac{N_{0}}{32}ལུ་ བསྒྱུར་བཅོས་འབདཝ་ཨིན།,\frac{N_{0}}{16}ལུ་ བསྒྱུར་བཅོས་འབདཝ་ཨིན།,\frac{N_{0}}{10}ལུ་ བསྒྱུར་བཅོས་འབདཝ་ཨིན།,\frac{N_{0}}{8} འདི་ཡང་ ཌེཀསི་ཊོཔ་གི་མིང་ཨིན།,a
hsc-advanced_physics-12-271,"གློག་ཤུགས་འདི་ ཌི་པོ་ལར་གྱི་དཀྱིལ་འཁོར་ལུ་ཡོད་པའི་ སྦུག་གི་ས་སྒོ་ལས་ r གི་ས་སྒོ་ལུ་གློག་ཤུགས་འབྱུང་འོང་།
(འ་ནཱ་ལུ་ P = 2lq) ",འདི་ རང་བཞིན་གྱི་ལཱ་ཨིན།,འདི་ཡུན་རིངམ་གི་ བྱ་རིམ་ཨིན།,ཚད་ལྡན་ཚ་དྲོད་གནས་སྟངས་འདི་ རྒྱུན་མ་ཆད་པར་གནས་ཏེ་ཡོདཔ་ཨིན།,ནུས་ཤུགས་འདི་འཕྲོ་བརླག་འགྱོ་འོང་།,b
hsc-advanced_physics-12-272,རྒྱུགས་ཆུའི་མཐའམ་ལུ་ཡོད་པའི་རྡུལ་ཕྲན་ཚུ་གི་གནས་སྟངས་འདི་ ཁྱད་པར་ཅན་ཨིན།,Nm^{-2}C^{-2} འདི་ཡང་ ཀྲོང་གསར་ལུ་ཡོད་པའི་,N^{-1}m^{-2}C^{-2}ལུ་ བཏུབ་ཨིན།,Nm^{-2}C^{2} འདི་ཡང་ ཀེར་ཐིག་གཉིས་པ་ཨིན་,N^{1}m^{-2}C^{2} འདི་ཡང་ ཀྲོང་གསར་ལུ་ཡོད་པའི་,d
hsc-advanced_physics-12-273,གློག་ཤུགས་སྣུམ་འཁོར་རེ་ལུ་ གློག་ཤུགས་ཐོབ་མི་གི་དྲོད་ཚད་འདི་ ༣༦༠ K དང་ ཐོན་ཤུགས་འདི་ ༤༠% ཨིན།,V = \frac{1}{4\pi \epsilon_{0}} = \frac{P}{r-l} འདི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་,V = \frac{1}{4\pi \epsilon_{0}} = \frac{P}{r+l} འདི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་ ཀྲོང་གསར་ལུ་ཡོདཔ་ཨིན།,V = \frac{1}{4\pi \epsilon_{0}} = \frac{P}{r^{2}-l^{2}},V = \frac{1}{4\pi \epsilon_{0}} = \frac{P}{r^{3}-l^{3}},c
hsc-advanced_physics-12-274,,༠་ རའི་ཌི་ཡཱན,\frac{\pi}{4} ཚུ་ ཌའི་ལོག་ནང་ལུ་,\frac{\pi}{2} ཚུ་ ཌའི་ཡཱན་ནང་ལུ་,\pi རཱ་ཌི་ཡཱན་,a
hsc-advanced_physics-12-275,"ཚ་དྲོད་འབྱུང་ཁུངས་ཀྱི་དྲོད་ཚད་འདི་ --""",ཀི་ལོ་མི་ཊར་ ༤༠༠,ཀི་ལོ་ཇི་༦༠༠,ཀི་ལོ་མི་ཊར་༧༢༠,ཀི་ལོ་མི་ཊར་༩༠༠,b
hsc-advanced_physics-12-276,གློག་ཤུགས་སྣུམ་འཁོར་རེ་ལུ་ གློག་ཤུགས་ཐོབ་མི་གི་དྲོད་ཚད་འདི་ ༣༦༠ K དང་ ཐོན་ཤུགས་འདི་ ༤༠% ཨིན།,ཀི་ལོ་མི་ཊར་ ༤༥༠,ཀི་ལོ་ཇི་༦༠༠,ཀི་ལོ་མི་ཊར་༩༠༠,ཀི་ལོ་མི་ཊར་ ༡༢༠༠,d
hsc-advanced_physics-12-277,,i དང་ ii,i དང་ iii,ii དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",d
hsc-advanced_physics-12-278,"འཕྲུལ་ཆས་ཀྱི་ནུས་ཤུགས་འདི་ ཚར་གཉིས་བཟོ་དགོ་པ་ཅིན་ གློག་ཤུགས་ཀྱི་དྲོད་ཤུགས་འདི་ ཡར་སེང་འབད་དགོཔ་ཨིན།""","༥,༠༠༠༡ mA",༥.༠༠༡ mA,༥.༠༡ mA,༥.༡ mA,d
hsc-advanced_physics-12-279,Galileoལུ་འགྱུར་ནུག,0.02,0.98,1.02,50,b
hsc-advanced_physics-12-280,i. ནིའུ་ཊཱན་གི་ཤུགས་ཀྱི་ འདྲ་མཉམ་འདི་ འགྱུར་བ་མེད་པར་རང་བཞགཔ་ཨིན།,dU = TdS + PdV,dU = TdS - PdV འདི་,dU = VdP - TdS ཨིན་པ་ཅིན་,dU = VdP + TdS ཨིན་པས།,b
hsc-advanced_physics-12-281,༢། གློག་ཤུགས་གློག་རྫས་ཀྱི་ འདྲ་མཉམ་འདི་ འགྱུར་བ་འགྱོ་དོ་ཡོདཔ་ཨིན།,དེ་གཉིས་སྦེ་འཐོན་འོང་།,འདི་བཟུམ་སྦེ་ར་,ཕྱེད་དེ་ཅིག་ཨིན།,བརྒྱ་ཆ་བཞི་ཆ་གཅིག་ཨིན།,d
hsc-advanced_physics-12-282,གསུམ་པ་ ཨེནསི་ཊི་ནཱི་གི་ཁས་ལེན་གཉིས་པ་ལུ་ མ་ཉན་པར་ལུས་ནུག,ཚ་དྲོད་དང་འཚོར་བ་གི་བར་ན་,དྲོད་དང་ཤུགས་གི་བར་ན་,ཚ་དྲོད་དང་ལཱ་གི་བར་ན་,གློག་ཤུགས་དང་ཚ་དྲོད་གི་བར་ན་,c
hsc-advanced_physics-12-283,འོག་ལུ་ཡོད་མི་ལས་ ག་འདི་བདེན་པ་ཨིན་ན་ཟེར་བ་ཅིན་,i དང་ ii,i དང་ iii,ii དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",b
hsc-advanced_physics-12-284,"Tranzistor གི་གློག་མེའི་ཤུགས་ཚད་འདི་ 5 mA དང་ ས་གཞི་གི་ཤུགས་ཚད་འདི་ 100 \mu A ཨིན།

ད་དྲོད་ཤུགས་འདི་ག་དེ་ཅིག་ཡོདཔ་སྨོ་ཟེར་
Tranzistor གི་གློག་མེའི་ཤུགས་ཚད་འདི་ 5 mA དང་ ས་གཞི་གི་ཤུགས་ཚད་འདི་ 100 \mu A ཨིན།",ཨེམ་པི་ཡཱར་,ཟླཝ་,ཀུ་ལོམ་,ཝོལཊི་,d
hsc-advanced_physics-12-285,,i དང་ ii,ii དང་ iii,i དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",c
hsc-advanced_physics-12-286,འདི་གི་ཧེ་མར་ ཨེལ་ཕ་ (alpha) འདི་ག་དེ་ཅིག་ཨིན་ན?,\frac{\pi}{2} འདི་ཡང་ ཌེཀསི་ཊོཔ་གི་མིང་ཨིན།,\pi,\frac{3\pi}{2} འདི་ཡང་ ཌེཀསི་ཊོཔ་གི་མིང་ཨིན།,༢\pi,a
hsc-advanced_physics-12-287,ཚ་དྲོད་གནས་སྟངས་ཀྱི་དོན་ཚན་དང་པ་དང་ གཉིས་པ་གི་གཞི་རྒྱ་ཚུ་མཉམ་སྦྲེལ་འབདཝ་ཨིན།,i དང་ ii,i དང་ iii,ii དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",a
hsc-advanced_physics-12-288,གློག་ཤུགས་ ༢༢༠ ཝཱཊ་གི་ ཧའི་ཊར་ཅིག་ལུ་ ༡༡༠ ཝཱཊ་གི་ གློག་ཤུགས་བྱིན་པ་ཅིན་ གློག་ཤུགས་དེ་ ཤར་ཕྱོགས་ལུ་,i དང་ ii,i དང་ iii,ii དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",b
hsc-advanced_physics-12-289,ཚད་ལྡན་དྲོད་ཤུགས་ཀྱི་གཞི་རིམ་དང་པོ་གིས་ འབྲེལ་གནད་ཅིག་བཟོ་ནུག,\frac{S}{G + S} འདི་ ཀྲོང་གསར་ལུ་ཡོད་པའི་,\frac{G + S}{S} འདི་ཡང་ སྦྲེལ་རྟགས་ཨིན་,\frac{G}{G + S} འདི་ཡང་ ཌའི་ལོག་གི་ཨང་གྲངས་ཨིན།,\frac{G + S}{G} འདི་ཡང་ ཌའི་ལོག་གི་ཨང་གྲངས་ཨིན།,b
hsc-advanced_physics-12-291,i. ཨ་མི་ཊར་ནང་ལུ་,ལི་གི་,ལི་གི་,ཨ་ལུམ་ནི་ཡཱན་,ཇར་མ་ནི་ཨུམ་,d
hsc-advanced_physics-12-292,༢། ཝཱོལ་ཊི་མི་ཊར་ནང་ལུ་,"༢,༠༠༠ ལས་ ༣,༠༠༠ གི་བར་ན་ཨིན།","༣,༠༠༠ ལས་ ༤,༠༠༠ གི་བར་ན་ཨིན།","༤,༠༠༠ ལས་ ༨,༠༠༠ གི་བར་ན་ཨིན།",༨༠༠-༡༢༠༠༠,c
hsc-advanced_physics-12-293,གསུམ་པ་ ག་ལེ་བ་ནོ་མི་ཊར་ནང་ལུ་,སྲུང་རྒྱབ་དང་ ཟ་ཁང་གི་བར་ནའི་ ས་སྒོ་འདི་ ཕྲ་རིང་སྦེ་བཟོ་དགོ,ཕྲང་ལམ་གྱི་བར་ནའི་ས་སྒོ་འདི་ མར་ཕབ་འབད་དགོཔ་ཨིན།,ཟུར་གྱི་ས་སྒོ་དང་ ཟུར་གྱི་ས་སྒོ་གཉིས་ཆ་ར་ མར་ཕབ་འབད་དགོ,ཟུར་གྱི་ས་སྒོ་དང་ ཟུར་གྱི་ས་སྒོ་གཉིས་ཆ་ར་ལུ་ ས་སྒོ་འདི་ཡར་སེང་འབད་དགོ,b
hsc-advanced_physics-12-294,འོག་ལུ་ཡོད་མི་ལས་ ག་འདི་བདེན་པ་ཨིན་ན་ཟེར་བ་ཅིན་,2,3,4,5,b
hsc-advanced_physics-12-295,ཕྲང་ལམ་གྱི་ཁྱད་པར་ \frac{\lambda}{4}འདི་ ཝང་གི་སྒོ་གཉིས་བར་ནའི་ དབྱེ་ཁག་འདི་ག་དེམ་ཅིག་ཡོདཔ་ཨིན་ན?,ཐེངས་གཉིས་,ཐེངས་གསུམ་ཨིན།,ཐེངས་བཞི་ཨིན།,ཚར་༩,b
hsc-advanced_physics-12-297,i. ཌི་ཨོ་ཌི་གཉིས་དང་གཅིག་ཁར་,ཐེངས་གཉིས་,ཐེངས་བཞི་ཨིན།,བརྒྱད་གྱངས་ཁ་ཨིན།,ཐིག་ཁྲམ་ཚུ་ཡར་སེང་འབད།,c
hsc-advanced_physics-12-298,༢། ཌི་ཨོ་ཌི་ ༣ ཡོད་མི་ལུ་བརྟེན་,25%,50%,75%,80%,b
hsc-advanced_physics-12-299,གསུམ་པ་ ཌི་ཨོ་ཌི་༤ ཡོད་མི་ལུ་བརྟེན་ཨིན།,རླུང་འཚུབས་ཀྱི་རིམ་པ་,སྦྲེལ་མཐུད་འབད་ཐངས་,དབྱེ་དཔྱད་འབད་ཐངས་,དུས་མཐུན་བཟོ་ཐངས་,a
hsc-advanced_physics-12-300,འོག་ལུ་ཡོད་མི་ལས་ ག་འདི་བདེན་པ་ཨིན་ན་ཟེར་བ་ཅིན་,i དང་ ii,i དང་ iii,ii དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",d
hsc-advanced_physics-12-301,G = galvometer གི་བཀག་ཐབས་དང་ S = Sants ཨིན་པ་ཅིན་ Sants གི་གྱངས་ཁ་འདི་ -,ཡར་སེང་འགྱོ་འོང་།,དེ་ཚུ་བསྒྱུར་བཅོས་འགྱོ་མི་ཚུགས།,མར་ཕབ་འབད་ནི་ཨིན།,༠ ལུ་འབད།,c
hsc-advanced_physics-12-302,"ཀཱར་ནོ་ཨེན་ཇིན་གྱི་ལཱ་འབད་སའི་སྣུམ་འཁོར་གྱིས་ 400K འི་ཚ་དྲོད་འབྱུང་ཁུངས་ལས་ 840J་གི་ཚ་དྲོད་ལེན་ཏེ་ སྐར་མ་ལུ་ 630J་གི་ཚ་དྲོད་བཏོན་ཡོདཔ་ཨིན།

གློག་མེའི་སྤྱོད་མི་གི་དྲོད་ཤུགས་འདི་ག་དེམ་ཅིག་ཡོདཔ་ཨིན་ན?",ཐེངས་གཉིས་,འདྲན་འདྲ་ཨིན།,བརྒྱ་ཆ་གསུམ་ཆ་གཅིག་,བརྒྱ་ཆ་༩་པ་,d
hsc-advanced_physics-12-303,འ་ནི་གྲལ་ལས་ ག་འདི་ནང་ལུ་ ནུས་མེད་ཀྱི་དྲོད་ཤུགས་ཡོད་པའི་ནུས་པ་ཡོདཔ་ཨིན་ན?,ཨ་མི་ཊར་,ཝཱལཊ་མི་ཊར་,མཚམས་འཇོག་འབད་ཡོད་པའི་ས་སྒོ་ཚུ་,འབྲི་ཤོག་གི་སྒྲོམ་,a
hsc-advanced_physics-12-304,མཐོང་ཚུགས་པའི་གློག་ཀེམ་ནང་ སྐུགས་ཚད་ཀྱི་ཁྱབ་ཚད་ཚུ་ཁྱབ་ཡོདཔ་ཨིན།,ལམ་འདི་དལ་ཏོག་ཏོ་སྦེ་འགྱོ་དགོ།,ད་མགྱོགས་པར་སོང་,འདི་ཡང་ དེ་སྦེ་རང་ཨིན།,མགྱོགས་དྲགས་སྦེ་འགྱོ་,a
hsc-advanced_physics-12-305,"གཟུགས་ཁམས་རིག་པའི་ བརྟག་དཔྱད་ཁང་ནང་ལུ་ སློབ་དཔོན་གྱིས་ སློབ་ཕྲུག་ཚུ་ལུ་ ཇོང་གི་རྣམ་རྟོག་དཔྱད་ཡིག་ཅིག་ གྲ་སྒྲིག་འབད་དགོཔ་སྦེ་སླབ་ནུག སློབ་ཕྲུག་ཚུ་གིས་ བརྟག་དཔྱད་འདི་ འོད་གི་རྦ་རླབས་ཀྱི་རྣམ་གཞག་དང་བསྟུན་ཏེ་ འབད་ཡོདཔ་མཐོང་ནུག

བརྟག་དཔྱད་ཀྱི་ཚབ་ལུ་ དོ་རཱ་གིས་ ལྟ་བཤལཔ་གི་གྱངས་ཁ་འདི་ ཡར་སེང་འབད་དགོ་པ་ཅིན་...",མི་ཊར་༣༠༠,༤༠༠ m,625 m,༨༣༣ m,a
hsc-advanced_physics-12-306,"གཟུགས་ཁམས་རིག་པའི་ བརྟག་དཔྱད་ཁང་ནང་ལུ་ སློབ་དཔོན་གྱིས་ སློབ་ཕྲུག་ཚུ་ལུ་ ཇོང་གི་རྣམ་རྟོག་དཔྱད་ཡིག་ཅིག་ གྲ་སྒྲིག་འབད་དགོཔ་སྦེ་སླབ་ནུག སློབ་ཕྲུག་ཚུ་གིས་ བརྟག་དཔྱད་འདི་ འོད་གི་རྦ་རླབས་ཀྱི་རྣམ་གཞག་དང་བསྟུན་ཏེ་ འབད་ཡོདཔ་མཐོང་ནུག

འ་ནི་བརྟག་དཔྱད་འདི་ནང་ལུ་ ཕྲ་རིང་འདི་འོད་ཟེར་གྱི་ཝེ་ལིན་ཌིང་དང་འདྲན་འདྲ་ཨིན་པ་ཅིན་ འོད་མདངས་ཀྱི་ཐིག་ཁྲམ་ག་དེ་ཅིག་མཐོན་ཤོས་ཐོན་འོང་ནི་ཨིན་ན?",ཀེ་ཇི་༣༦,ཀེ་ཇི་༦༠,ཀེ་ཇི་༧༥,ཀེ་ཇི་ ༡༠༠,d
hsc-advanced_physics-12-307,རྡུལ་ཕྲན་ཅིག་གི་ཤུགས་ཚད་འདི་ ཤུགས་ཚད་ཀྱི་ཤུགས་ཚད་ལས་ ཚར་གཉིས་ཨིན། ཀླུ་རྡུལ་ཅིག་གི་ཤུགས་ཆེ་བའི་ལྗིད་ཚད་འདི་ ཀླུ་རྡུལ་ཅིག་གི་གནས་སྟངས་ཀྱི་ལྗིད་ཚད་ཨིན།,༥.༢ mA,༥.༡ mA,༥.༠ mA,༤.༩ mA,b
hsc-advanced_physics-12-308,དངོས་པོ་གི་ཚད་འཇལ་ཐངས་འདི་ ཡོངས་བསྡོམས་དང་ སྐྱེལ་འདྲེན་ཐངས་འདི་ ག་ནི་ཡང་མེདཔ་སྦེ་ཡོདཔ་ཨིན། གློག་ཤུགས་ཀྱི་ཁྱད་པར་དེ་ ཚད་ལས་བརྒལ་མེདཔ་ཨིན། དངོས་པོ་འདི་ ...,X rays ཟེར་མི་འདི་ཨིན།,ག་མ་གློག་ཤུགས་,UV rays འདི་ཡང་ UV rays ཟེར་མི་འདི་ཨིན་མས།,མཐོང་མ་བཏུབ་པའི་གློག་ཐག་ར་བ་,c
hsc-advanced_physics-12-309,ཕྲང་ལམ་གྱི་རིང་ཚད་འདི་ ཚར་གཉིས་དང་ ཕྲང་ལམ་གྱི་རྒྱ་ཚད་འདི་ ཕྱེད་ཀ་འབད་བ་ཅིན་ མཇུག་གི་ཕྲང་ལམ་གྱི་ཤུགས་འདི་ འགོ་ཐོག་ཕྲང་ལམ་གྱི་ཤུགས་འདི་ ཚར་ག་དེ་ཅིག་ལུ་འགྱུར་འོང་ནི་སྨོ་,འདི་ལུ་བལྟ་བ་ཅིན་ འདི་ལུ་བལྟ་བ་ཅིན་,འདི་ལུ་བལྟ་བ་ཅིན་ འདི་ལུ་བལྟ་བ་ཅིན་,ཨེནསི་ཊི་བཱེན་,ནིའུ་ཊཱན་,b
hsc-advanced_physics-12-310,གློག་ཤུགས་སྣུམ་འཁོར་འདི་ནང་ལུ་ གློག་ཤུགས་ཕྱེད་ཀ་ལས་ལྷག་པའི་དྲོད་འདི་བཏོན་པ་ཅིན་ གློག་ཤུགས་སྣུམ་འཁོར་འདི་ ག་དེ་སྦེ་ལཱ་འབད་ཚུགས་ནི་ཨིན་ན?,i དང་ ii,i དང་ iii,ii དང་ iii,"i, ii དང་ iii ཚུ་ཨིན།",d